No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jogoroto;3517110001;Jogoroto;35.17.19.2001
2;Jarak Kulon;3517110002;Jarakkulon;35.17.19.2002
3;Alang Alang Caruban;3517110003;Alang-alang Caruban;35.17.19.2003
4;Sukosari;3517110004;Sukosari;35.17.19.2004
5;Sawiji;3517110005;Sawiji;35.17.19.2005
6;Mayangan;3517110006;Mayangan;35.17.19.2006
7;Sumber Mulyo;3517110007;Sumbermulyo;35.17.19.2007
8;Ngumpul;3517110008;Ngumpul;35.17.19.2008
9;Tambar;3517110009;Tambar;35.17.19.2009
10;Janti;3517110010;Janti;35.17.19.2010
11;Sambirejo;3517110011;Sambirejo;35.17.19.2011
