No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Padang Ratu;1809050001;Padang Ratu;18.09.01.2001
2;Cipadang;1809050002;Cipadang;18.09.01.2003
3;Pampangan;1809050003;Pampangan;18.09.01.2002
4;Waylayap;1809050004;Way Layap;18.09.01.2004
5;Sukadadi;1809050005;Sukadadi;18.09.01.2005
6;Bogorejo;1809050006;Bogorejo;18.09.01.2017
7;Sukaraja;1809050007;Sukaraja;18.09.01.2008
8;Gedung Tataan;1809050008;Gedung Tataan;18.09.01.2006
9;Kutoarjo;1809050009;Kutoarjo;18.09.01.2019
10;Karang Anyar;1809050010;Karang Anyar;18.09.01.2018
11;Bagelen;1809050011;Bagelen;18.09.01.2007
12;Kebagusan;1809050012;Kebagusan;18.09.01.2009
13;Wiyono;1809050013;Wiyono;18.09.01.2015
14;Tamansari;1809050014;Taman Sari;18.09.01.2016
15;Bernung;1809050015;Bernung;18.09.01.2013
16;Sungai Langka;1809050016;Sungai Langka;18.09.01.2010
17;Negeri Sakti;1809050017;Negeri Sakti;18.09.01.2012
18;Kurungannyawa;1809050018;Kurungan Nyawa;18.09.01.2011
19;Sukabanjar;1809050019;Suka Banjar;18.09.01.2014
