No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sisobambowo;1225060001;Sisobambowo;12.25.05.2020
2;Fadorobahili;1225060002;Fadoro Bahili;12.25.05.2012
3;Tuho Owo;1225060003;Tuhoowo;12.25.05.2011
4;Iraono Gambo;1225060004;Iraonogambo;12.25.05.2010
5;Simaeasi;1225060005;Simaeasi;12.25.05.2001
6;Hiliwalo O I;1225060006;Hiliwaloo I;12.25.05.2007
7;Sianaa;1225060007;Sianaa;12.25.05.2008
8;Fadoro;1225060008;Fadoro;12.25.05.2009
9;Lasara Baene;1225060009;Lasara Baene;12.25.05.2014
10;Tumori;1225060010;Tumori;12.25.05.2013
11;Tetehosi;1225060011;Tetehosi;12.25.05.2015
12;Zuzundrao;1225060012;Zuzundrao;12.25.05.2019
13;Sisarahili I;1225060013;Sisarahili I;12.25.05.2016
14;Hayo;1225060014;Hayo;12.25.05.2018
15;Doli Doli;1225060015;Doli-doli;12.25.05.2017
16;Lakhene;1225060016;Lakhene;12.25.05.2006
17;Lolozirugi;1225060017;Lolozirugi;12.25.05.2005
18;Tuhemberua;1225060018;Tuhemberua;12.25.05.2004
19;Lologolu;1225060019;Lologolu;12.25.05.2002
20;Tuwuna;1225060020;Tuwuna;12.25.05.2003
