No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kaliori;3303140001;Kaliori;33.03.11.2014
2;Kalijaran;3303140005;Kalijaran;33.03.11.2013
3;Karanganyar;3303140006;Karanganyar;33.03.11.2010
4;Banjarkerta;3303140007;Banjarkerta;33.03.11.2012
5;Karanggedang;3303140008;Karanggedang;33.03.11.2006
6;Kabunderan;3303140009;Kabunderan;33.03.11.2007
7;Jambudesa;3303140010;Jambudesa;33.03.11.2008
8;Maribaya;3303140016;Maribaya;33.03.11.2009
9;Bungkanel;3303140017;Bungkanel;33.03.11.2004
10;Lumpang;3303140018;Lumpang;33.03.11.2005
11;Buara;3303140019;Buara;33.03.11.2002
12;Brakas;3303140020;Brakas;33.03.11.2003
13;Ponjen;3303140021;Ponjen;33.03.11.2001
