No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Benua Kencana;6107120001;Benua Kencana;61.05.02.2017
2;Merti Jaya;6107120002;Merti Jaya;61.05.02.2016
3;Gurung Mali;6107120003;Gurung Mali;61.05.02.2015
4;Kuala Tiga;6107120004;Kuala Tiga;61.05.02.2014
5;Pulau Jaya;6107120005;Pulau Jaya;61.05.02.2013
6;Pangkal Baru;6107120006;Pangkal Baru;61.05.02.2012
7;Tinum Baru;6107120007;Tinum Baru;61.05.02.2011
8;Benua Baru;6107120008;Benua Baru;61.05.02.2010
9;Kenyabur Baru;6107120009;Kenyabur Baru;61.05.02.2009
10;Pagal Baru;6107120010;Pagal Baru;61.05.02.2008
11;Repak Sari;6107120011;Repak Sari;61.05.02.2007
12;Mengkurat Baru;6107120012;Mengkurat Baru;61.05.02.2005
13;Paribang Baru;6107120013;Peribang Baru;61.05.02.2006
14;Suka Jaya;6107120014;Suka Jaya;61.05.02.2004
15;Balai Harapan;6107120015;Balai Harapan;61.05.02.2018
16;Nanga Tempunak;6107120016;Nanga Tempunak;61.05.02.2001
17;Tanjung Perada;6107120017;Tanjung Perada;61.05.02.2003
18;Mensiap Baru;6107120018;Mensiap Baru;61.05.02.2002
19;Riam Batu;6107120019;Riam Batu;61.05.02.2020
20;Sungai Buluh;6107120020;Sungai Buluh;61.05.02.2023
21;Jaya Mentari;6107120021;Jaya Mentari;61.05.02.2024
22;Kupan Jaya;6107120022;Kupan Jaya;61.05.02.2022
23;Pudau Bersatu;6107120023;Pudau Bersatu;61.05.02.2021
24;Tempunak Kapuas;6107120024;Tempunak Kapuas;61.05.02.2019
25;Pekulai Bersatu;6107120025;Pekulai Bersatu;61.05.02.2025
26;Mensiap Jaya;6107120026;Mensiap Jaya;61.05.02.2026
