No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lhok Raya;1103012001;Lhok Raya;11.01.18.2010
2;Ie Jeureuneh;1103012002;Ie Jeureuneh;11.01.18.2009
3;Naca;1103012003;Naca;11.01.18.2008
4;Cot Bayu;1103012004;Cot Bayu;11.01.18.2007
5;Jambo Papeun;1103012005;Jambo Papeun;11.01.18.2006
6;Ladang Rimba;1103012006;Ladang Rimba;11.01.18.2001
7;Pulo Paya;1103012007;Pulo Paya;11.01.18.2005
8;Krueng Batee;1103012008;Krueng Batee;11.01.18.2004
9;Kampong Teungoh;1103012009;Kampong Teungoh;11.01.18.2003
10;Gunong Kapho;1103012010;Gunong Kapho;11.01.18.2002
