No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Budong-budong;7606040001;Budong-budong;76.06.04.2001
2;Pangalloang;7606040002;Pangalloang;76.06.04.2014
3;Topoyo;7606040003;Topoyo;76.06.04.2002
4;Paraili;7606040004;Paraili;76.06.04.2008
5;K A B U B U;7606040005;Kabubu;76.06.04.2004
6;Tumbu;7606040006;Tumbu;76.06.04.2003
7;Sinabatta;7606040007;Sinabatta;76.06.04.2015
8;Waeputeh;7606040008;Waeputeh;76.06.04.2005
9;Tappilina;7606040009;Tappilina;76.06.04.2011
10;Salupangkang Iv;7606040010;Salupangkang Iv;76.06.04.2010
11;Bambamanurung;7606040011;Bambamanurung;76.06.04.2012
12;Salupangkang;7606040012;Salupangkang;76.06.04.2009
13;Tangkou;7606040013;Tangkou;76.06.04.2006
14;Tabolang;7606040014;Tabolang;76.06.04.2007
15;Salulekbo;7606040015;Salulekbo;76.06.04.2013
