No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mata Iwoi;7412040001;Mataiwoi;74.12.02.2013
2;Waworope;7412040002;Waworope;74.12.02.2001
3;Dongkalaea;7412040003;Dongkalaea;74.12.02.2002
4;Labeau;7412040004;Labeau;74.12.02.2003
5;Wawobeau;7412040005;Wawobeau;74.12.02.2016
6;Tombaone;7412040006;Tambaone;74.12.02.2004
7;Labisa;7412040007;Labisa;74.12.02.2014
8;Lansilowo;7412040008;Lansilowo;74.12.02.1008
9;Tombaone Utama;7412040009;Tambaone Utama;74.12.02.2009
10;Palingi Barat;7412040010;Palingi Barat;74.12.02.2011
11;Palingi;7412040011;Palingi;74.12.02.2005
12;Mata Bubu;7412040012;Mata Bubu;74.12.02.2015
13;Mawa;7412040013;Mawa;74.12.02.2006
14;Mataburanga;7412040014;Mata Buranga;74.12.02.2007
15;Tapumbatu;7412040016;Tapum Batu;74.12.02.2017
16;Palingi Timur;7412040017;Palingi Timur;74.12.02.2018
17;Tongalere;7412040018;Tongalere;74.12.02.2019
18;Tomburano;7412040019;Tumburano;74.12.02.2012
19;Sawah Indah;7412040020;Sawa Indah;74.12.02.2021
20;Tepolawa;7412040021;Tepolawa;74.12.02.2020
