No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wolomuku;5311062001;Wolomuku;53.08.15.2004
2;Detumbewa;5311062002;Detumbewa;53.08.15.2008
3;Nggesa;5311062003;Nggesa;53.08.15.2001
4;Detukeli;5311062004;Detukeli;53.08.15.2002
5;Kebesani;5311062005;Kebesani;53.08.15.2003
6;Kanganara;5311062006;Kanganara;53.08.15.2009
7;Nida;5311062008;Nida;53.08.15.2006
8;Watunggere;5311062009;Watunggere;53.08.15.2005
9;Maurole Selatan;5311062010;Maurole Selatan;53.08.15.2007
10;Unggu;5311062011;Unggu;53.08.15.2011
11;Nggesa Biri;5311062012;Nggesabiri;53.08.15.2012
12;Watunggere Marilonga;5311062013;Watunggere Marilonga;53.08.15.2013
13;Jeo Dua;5311062014;Jeo Du'a;53.08.15.2014
