No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Simpang Pane;1209091001;Simpang Panei;12.08.05.2005
2;Marjandi;1209091002;Marjandi;12.08.05.2004
3;Panombean;1209091003;Panombeian;12.08.05.2001
4;Nagori Bosar;1209091004;Nagori Bosar;12.08.05.2003
5;Talun Kondot;1209091005;Talun Kondot;12.08.05.2006
6;Pematang Panombean;1209091006;Pematang Panombean;12.08.05.2002
7;Simbolon Tengkoh;1209091007;Simbolon Tengkoh;12.08.05.2007
8;Pematang Pane;1209091008;Pematang Pane;12.08.05.2008
9;Marjandi Pisang;1209091009;Marjandi Pisang;12.08.05.2009
10;Banuh Raya;1209091010;Banuh Raya;12.08.05.2010
11;Rukun Mulyo;1209091011;Rukun Mulyo;12.08.05.2011
