No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Balielo;7313040001;Balielo;73.13.11.2007
2;Lempong;7313040002;Lempong;73.13.11.2004
3;Manurung;7313040003;Manurung;73.13.11.2008
4;Bola;7313040004;Bola;73.13.11.2002
5;Rajamawellang;7313040005;Raja Mawelang;73.13.11.2011
6;Ujung Tanah;7313040006;Ujungtanah;73.13.11.2003
7;Solo;7313040007;Solo;73.13.11.1001
8;Sanreseng Ade;7313040008;Sanreseng Ade;73.13.11.2005
9;Lattimu;7313040009;Lattimu;73.13.11.2009
10;Pattangngae;7313040010;Pattangngae;73.13.11.2006
11;Pasir Putih;7313040011;Pasir Putih;73.13.11.2010
