No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Peranap;1410010001;Tanjung Peranap;14.10.04.2005
2;Tanjung;1410010002;Tanjung;14.10.04.2004
3;Insit;1410010003;Insit;14.10.04.2003
4;Tenan;1410010004;Tenan;14.10.04.2002
5;Kundur;1410010005;Kundur;14.10.04.2006
6;Batang Malas;1410010006;Batang Malas;14.10.04.2008
7;Alai;1410010007;Alai;14.10.04.2001
8;Mekong;1410010008;Mekong;14.10.04.2007
9;Mantiasa;1410010009;Mantiasa;14.10.04.2009
10;Gogok Darussalam;1410010010;Gogok Darussalam;14.10.04.2010
11;Maini Darul Aman;1410010011;Maini Darul Aman;14.10.04.2011
12;Mengkikip;1410010012;Mengkikip;14.10.04.2012
13;Alai Selatan;1410010013;Alai Selatan;14.10.04.2013
14;Tanjung Darul Takzim;1410010014;Tanjung Darul Takzim;14.10.04.2014
