No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sari Mukti (Upt.hialu Iv);7410060001;Sarimukti;74.09.03.2004
2;Langgi Kima (Upt.hialu Iii);7410060002;Langgikima;74.09.03.1003
3;Molore;7410060003;Molore;74.09.03.2001
4;Lameruru;7410060004;Lameruru;74.09.03.2002
5;Upt.morombo_tobimeita;7410060005;Tobimeita;74.09.03.2008
6;Pariama;7410060006;Pariama;74.09.03.2007
7;Polora Indah;7410060007;Polora Indah;74.09.03.2006
8;Alenggo;7410060008;Alenggo;74.09.03.2009
9;Mekar Jaya;7410060009;Mekar Jaya;74.09.03.2010
10;Molore Pantai;7410060010;Molore Pantai;74.09.03.2011
11;Ngapainia;7410060011;Ngapa Inia;74.09.03.2012
12;Morombo Pantai;7410060012;Morombo Pantai;74.09.03.2005
