No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Waepoti;8104022001;Waepotih;81.04.06.2009
2;Waprea;8104022002;Waprea;81.04.06.2008
3;Wailihang;8104022003;Waelihang;81.04.06.2007
4;Hatawano;8104022004;Hatawano;81.04.06.2006
5;Namsina;8104022005;Namsina;81.04.06.2005
6;Samalagi;8104022006;Samalagi;81.04.06.2004
7;Waeura;8104022007;Waeura;81.04.06.2003
8;Waplau;8104022008;Waplau;81.04.06.2002
9;Lamahang;8104022009;Lamahang;81.04.06.2001
10;Skikilale;8104022010;Skikilale;81.04.06.2010
