No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kunangan;1505041001;Kunangan;15.05.11.2001
2;Talang Duku;1505041002;Talang Duku;15.05.11.2002
3;Tebat Patah;1505041003;Tebat Patah;15.05.11.2003
4;Kemingking Dalam;1505041004;Kemingking Dalam;15.05.11.2004
5;Teluk Jambu;1505041005;Teluk Jambu;15.05.11.2005
6;Kemingking Luar;1505041006;Kemingking Luar;15.05.11.2008
7;Dusun Mudo;1505041007;Dusun Mudo;15.05.11.2006
8;Sekumbung;1505041008;Sekumbung;15.05.11.2007
9;Rukam;1505041009;Rukam;15.05.11.2009
10;Manis Mato;1505041010;Manis Mato;15.05.11.2010
