No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Menui Kepulauan;7203010;Menui Kepulauan;72.06.07
2;Bungku Selatan;7203020;Bungku Selatan;72.06.06
3;Bahodopi;7203021;Bahodopi;72.06.10
4;Bungku Pesisir;7203022;Bungku Pesisir;72.06.15
5;Bungku Tengah;7203030;Bungku Tengah;72.06.05
6;Bungku Timur;7203031;Bungku Timur;72.06.18
7;Bungku Barat;7203040;Bungku Barat;72.06.08
8;Bumi Raya;7203041;Bumi Raya;72.06.09
9;Wita Ponda;7203042;Wita Ponda;72.06.12
