No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Teunom;1116010;Teunom;11.14.01
2;Pasie Raya;1116011;Pasie Raya;11.14.09
3;Panga;1116020;Panga;11.14.06
4;Krueng Sabee;1116030;Krueng Sabee;11.14.02
5;Setia Bakti;1116040;Setia Bhakti;11.14.03
6;Sampoiniet;1116050;Sampoiniet;11.14.04
7;Darul Hikmah;1116051;Darul Hikmah;11.14.08
8;Jaya;1116060;Jaya;11.14.05
9;Indra Jaya;1116061;Indra Jaya;11.14.07
