No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Namang;6308010006;Sungai Namang;63.08.01.2003
2;Sungai Panangah;6308010007;Sungai Panangah;63.08.01.2022
3;Sarang Burung;6308010008;Sarang Burung;63.08.01.2016
4;Telaga Mas;6308010009;Telaga Mas;63.08.01.2013
5;Manarap Hulu;6308010010;Manarap Hulu;63.08.01.2023
6;Manarap;6308010011;Manarap;63.08.01.2011
7;Longkong;6308010012;Longkong;63.08.01.2017
8;Bitin;6308010013;Bitin;63.08.01.2010
9;Baru;6308010014;Baru;63.08.01.2009
10;Teluk Mesjid;6308010015;Teluk Mesjid;63.08.01.2021
11;Darussalam;6308010016;Darussalam;63.08.01.2015
12;Palukahan;6308010017;Palukahan;63.08.01.2020
13;Pandamaan;6308010018;Pandamaan;63.08.01.2008
14;Danau Panggang;6308010019;Danau Panggang;63.08.01.2004
15;Pararain;6308010020;Pararain;63.08.01.2012
16;Rintisan;6308010021;Rintisan;63.08.01.2019
