No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Sangkub;7107010;Sangkub;71.08.01
2;Bintauna;7107020;Bintauna;71.08.02
3;Bolang Itang Timur;7107030;Bolangitang Timur;71.08.03
4;Bolang Itang Barat;7107040;Bolangitang Barat;71.08.04
5;Kaidipang;7107050;Kaidipang;71.08.05
6;Pinogaluman;7107060;Pinogaluman;71.08.06
