No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Blang Rikui;1109090001;Blang Rukui;11.07.21.2018
2;Panton Beunot;1109090002;Panton Bunot;11.07.21.2019
3;Daya Cot;1109090003;Dayah Cot;11.07.21.2017
4;Daya Kampong Baro;1109090004;Dayah Kp Baro;11.07.21.2016
5;Daya Baroh;1109090005;Daya Baroh;11.07.21.2014
6;Daya Teungoh;1109090006;Daya Teungoh;11.07.21.2015
7;Pulo Keunari;1109090007;Pulo Kenari;11.07.21.2007
8;Pulo Glumpang;1109090008;Pulo Geulumpang;11.07.21.2004
9;Peunadok;1109090009;Peunadok;11.07.21.2008
10;Pulo Tambo;1109090010;Pulo Tambo;11.07.21.2006
11;Mns. Mancang;1109090011;Meunasah Mancang;11.07.21.2005
12;Mns. Panah;1109090012;---;---
13;Pulo Mesjid;1109090013;Pulo Mesjid;11.07.21.2009
14;Trieng Cudo Tunong;1109090014;Trieng Cudo Tunong;11.07.21.2012
15;Mampree;1109090015;Mampree;11.07.21.2013
16;Trieng Cudo Baroh;1109090016;Trieng Cudo Baroh;11.07.21.2011
17;Rabo;1109090017;Rabo;11.07.21.2001
18;Pulo Siblah;1109090018;Pulo Siblah;11.07.21.2002
19;Lhok Igeuh;1109090019;Lhok Igeuh;11.07.21.2003
