No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Dendang;1906010;Dendang;19.06.03
2;Simpang Pesak;1906011;Simpang Pesak;19.06.07
3;Gantung;1906020;Gantung;19.06.02
4;Simpang Renggiang;1906021;Simpang Renggiang;19.06.06
5;Manggar;1906030;Manggar;19.06.01
6;Damar;1906031;Damar;19.06.05
7;Kelapa Kampit;1906040;Kelapa Kampit;19.06.04
