No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Towe Lama _ Towe Atas;9420011001;Towe Atas;91.11.07.2002
2;Towe Hitam;9420011002;Towe Hitam;91.11.07.2001
3;Bias;9420011003;Bias;91.11.07.2005
4;Milki;9420011004;Milki;91.11.07.2006
5;Lules;9420011005;Lules;91.11.07.2007
6;Terpones;9420011006;Terfones;91.11.07.2003
7;Tefalma;9420011007;Tefalma;91.11.07.2004
8;Jember;9420011008;Jember;91.11.07.2009
9;Niliti;9420011009;Niliti;91.11.07.2010
10;Pris;9420011010;Pris;91.11.07.2011
