No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karangpule;3303080001;Karangpule;33.03.15.2001
2;Kalitinggar;3303080002;Kalitinggar;33.03.15.2011
3;Sokawera;3303080003;Sokawera;33.03.15.2002
4;Padamara;3303080004;Padamara;33.03.15.2009
5;Karangjambe;3303080005;Karangjambe;33.03.15.2003
6;Bojanegara;3303080006;Bojanegara;33.03.15.2005
7;Karangsentul;3303080007;Karangsentul;33.03.15.1004
8;Gemuruh;3303080008;Gemuruh;33.03.15.2006
9;Dawuhan;3303080009;Dawuhan;33.03.15.2007
10;Prigi;3303080010;Prigi;33.03.15.2008
11;Purbayasa;3303080011;Purbayasa;33.03.15.2010
12;Karanggambas;3303080012;Karanggambas;33.03.15.2013
13;Mipiran;3303080013;Mipiran;33.03.15.2012
14;Kalitinggar Kidul;3303080014;Kalitinggar Kidul;33.03.15.2014
