No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Huta Imbaru Gul;1220070001;Hutaimbaru Gul;12.20.02.2029
2;Gumaruntar;1220070002;Gumaruntar;12.20.02.2071
3;Aek Rao Tapian Nadenggan;1220070003;---;---
4;Situmbaga;1220070004;Situmbaga;12.20.02.2064
5;Sungai Datar;1220070005;Sungai Datar;12.20.02.2045
6;Sijantung Julu;1220070006;Sijantung Julu;12.20.02.2021
7;Parigi;1220070007;Parigi;12.20.02.2068
8;Sijantung Jae;1220070008;Sijantung Jae;12.20.02.2072
9;Tanjung Longat;1220070009;Tanjung Longat;12.20.02.2062
10;Pp Merdeka;1220070010;---;---
11;Dalihan Natolu;1220070011;Dalihan Natolu;12.20.02.2044
12;Sinabongan;1220070012;Sinabongan;12.20.02.2081
13;Binanga Panosahan;1220070013;Binanga Panasahan;12.20.02.2003
14;Singanyal;1220070014;Singanyal;12.20.02.2002
15;Simatorkis;1220070015;Simatorkis;12.20.02.2036
16;Bahap;1220070016;Bahap;12.20.02.2024
17;Janji Manahan Sil;1220070017;Janji Manahan Sil;12.20.02.2016
18;Sijara-jara;1220070018;Sijara Jara;12.20.02.2065
19;Silangge;1220070019;Silangge;12.20.02.2052
20;Baringin Sil;1220070020;Baringin Sil;12.20.02.2058
21;Pijor Koling;1220070021;Pijor Koling;12.20.02.2053
22;Aek Ilung;1220070022;Aek Ilung;12.20.02.2025
23;Sibayo Jae;1220070023;Sibayo Jae;12.20.02.2050
24;Bukit Tinggi;1220070024;Bukit Tinggi;12.20.02.2077
25;Pasar Sipiongot;1220070025;Pasar Sipiongot;12.20.02.2006
26;Batu Runding;1220070026;Batu Runding;12.20.02.2022
27;Parmeraan;1220070027;Parmeraan;12.20.02.2042
28;Bintais Julu;1220070028;Bintais Julu;12.20.02.2007
29;Huta Baru Sil;1220070029;Huta Baru Sil;12.20.02.2011
30;Nabonggal;1220070030;Nabonggal;12.20.02.2060
31;Gumbot;1220070031;Gumbot;12.20.02.2031
32;Sipiongot;1220070032;Sipiongot;12.20.02.2030
33;Bunut;1220070033;Bunut;12.20.02.2008
34;Huta Baru (Sip);1220070034;Huta Baru Sip;12.20.02.2066
35;Purbatua (Purbabatu);1220070035;---;---
36;Lubuk Godang;1220070036;Lubuk Godang;12.20.02.2023
37;Tarutung Bolak;1220070037;Tarutung Bolak;12.20.02.2026
38;Tanjung Baru B;1220070038;Tanjung Baru B;12.20.02.2005
39;Sibur Bur;1220070039;Siburbur;12.20.02.2085
40;Siraga Huta Padang;1220070040;---;---
41;Gunung Salamat;1220070041;Gunung Selamat;12.20.02.2032
42;Janji Manahan Gul;1220070042;Janji Manahan Gul;12.20.02.2040
43;Sibayo;1220070043;Sibayo;12.20.02.2080
44;Rancaran;1220070044;Rancaran;12.20.02.2037
45;Rongkare;1220070045;Rongkare;12.20.02.2084
46;Arse;1220070046;Arse;12.20.02.2047
47;Simangambat Tua;1220070047;Simangambat Tua;12.20.02.2048
48;Simataniari;1220070048;Simataniari;12.20.02.2041
49;Simanosor;1220070049;Simanosor;12.20.02.2076
50;Simataniari Jae;1220070050;Simataniari Jae;12.20.02.2039
51;Lubuk Kundur;1220070051;Lubuk Kundur;12.20.02.2034
52;Lubuk Lanjang;1220070052;Lubuk Lanjang;12.20.02.2046
53;Sigala Gala;1220070053;Sigala Gala;12.20.02.2049
54;Aek Sundur;1220070054;Aek Sundur;12.20.02.2057
55;Janji Matogu;1220070055;Janji Matogu;12.20.02.2073
56;Binanga Gumbot;1220070056;Binanga Gumbot;12.20.02.2075
57;Aek Haruaya;1220070057;Aek Haruaya;12.20.02.2004
58;Aek Suhat Tr;1220070058;Aek Suhat Tr;12.20.02.2070
59;Sialang Dolok;1220070059;Sialang Dolok;12.20.02.2074
60;Siranap;1220070060;Siranap;12.20.02.2082
61;Jambur Batu;1220070061;Jambur Batu;12.20.02.2035
62;Mompang Dolok;1220070062;Mompang Dolok;12.20.02.2019
63;Mompang Lombang;1220070063;Mompang Lombang;12.20.02.2015
64;Aek Tangga;1220070064;Aek Tangga;12.20.02.2083
65;Simaninggir Sip;1220070065;Simaninggir Sip;12.20.02.2013
66;Pagaran Julu I;1220070066;Pangaran Julu I;12.20.02.2014
67;Silogo-logo;1220070067;Silogo Logo;12.20.02.2033
68;Pagaran Siregar;1220070068;Pagaran Siregar;12.20.02.2067
69;Siala Gundi;1220070069;Siala Gundi;12.20.02.2055
70;Simambal;1220070070;Simambal;12.20.02.2078
71;Baringin Sip;1220070071;Baringin Sip;12.20.02.2017
72;Siloung;1220070072;Siloung;12.20.02.2028
73;Napa Sundali;1220070073;Napasundali;12.20.02.2069
74;Sijorang;1220070074;Sijorang;12.20.02.2012
75;Sibio-bio;1220070075;Sibio Bio;12.20.02.2063
76;Sunge Pining;1220070076;Sungai Pining;12.20.02.2027
77;Paya Ombik;1220070077;Paya Ombik;12.20.02.2009
78;Panca;1220070078;Panca;12.20.02.2043
79;Siguga;1220070079;Siguga;12.20.02.2001
80;Bandar Nauli;1220070080;Bandar Nauli;12.20.02.2079
81;Gunung Maria;1220070081;Gunung Maria;12.20.02.2018
82;Pagaran Julu Ii;1220070082;Pagaran Julu Ii;12.20.02.2054
83;Aek Suhat Jae;1220070083;Aek Suhat Jae;12.20.02.2010
84;Naga Saribu;1220070084;Naga Saribu;12.20.02.2038
85;Huala Baringin;1220070085;Hula Baringin;12.20.02.2059
86;Dolok Sanggul;1220070086;Dolok Sanggul;12.20.02.2051
