No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Siapma;9402181001;Siapma;91.02.27.2004
2;Elabukama;9402181002;Elabukama;91.02.27.2003
3;Temia;9402181003;Temia;91.02.27.2001
4;Anegera;9402181004;Anegera;91.02.27.2002
5;Mulupalek;9402181005;Mulupalek;91.02.27.2007
6;Pumasili;9402181006;Pumasili;91.02.27.2008
7;Kosihave;9402181007;Kosihave;91.02.27.2006
8;Hamuhi;9402181008;Hamuhi;91.02.27.2005
9;Yumugima;9402181009;Yumugima;91.02.27.2010
10;Abulukmo;9402181010;Abulukmo;91.02.27.2009
