No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lamu;7501040007;Lamu;75.02.04.2011
2;Bajo;7501040008;Bajo;75.02.04.2008
3;Pentadu Barat;7501040009;Pentadu Barat;75.02.04.2006
4;Modelomo;7501040010;Modelomo;75.02.04.2005
5;Hungayonaa;7501040011;Hungayonaa;75.02.04.2004
6;Ayuhulalo;7501040012;Ayuhulalo;75.02.04.2003
7;Piloliyanga;7501040013;Piloliyanga;75.02.04.2002
8;Limbato;7501040014;Limbato;75.02.04.2001
9;Mohungo;7501040015;Mohungo;75.02.04.2009
10;Pentadu Timur;7501040016;Pentadu Timur;75.02.04.2007
11;Lahumbo;7501040017;Lahumbo;75.02.04.2010
12;Tenilo;7501040018;Tenilo;75.02.04.2018
