No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pohorua;7402111004;Poharua;74.03.07.2007
2;Lapole;7402111005;Lapole;74.03.07.2005
3;Maligano;7402111006;Maligano;74.03.07.2004
4;Raimuna;7402111007;Raimuna;74.03.07.2003
5;Latompa;7402111008;Latompa;74.03.07.2002
6;Langkoroni;7402111009;Langkoroni;74.03.07.2001
7;Upt Langkoroni;7402111010;---;---
