No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Janah Jari;6212030001;Janah Jari;62.13.04.2001
2;Bangkirayen;6212030002;Bangkirayen;62.13.04.2002
3;Tangkan;6212030003;Tangkan;62.13.04.2004
4;Ampari;6212030004;Ampari;62.13.04.2006
5;Wungkur Nanakan;6212030005;Wungkur Nanakan;62.13.04.2005
6;Hayaping;6212030006;Hayaping;62.13.04.2003
7;Biwan;6212030007;Biwan;62.13.04.2008
8;Apar Batu;6212030008;Apar Batu;62.13.04.2007
9;Pianggu;6212030009;Pianggu;62.13.04.2011
10;Danau;6212030010;Danau;62.13.04.2010
11;Janah Mansiwui;6212030011;Janah Mansiwui;62.13.04.2009
