No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mekar Jaya;1801062001;Mekar Jaya;18.04.15.2005
2;Pura Mekar;1801062002;Pura Mekar;18.04.15.2002
3;Cipta Waras;1801062003;Cipta Waras;18.04.15.2003
4;Tri Mulyo;1801062004;Tri Mulyo;18.04.15.2004
5;Gedung Surian;1801062005;Gedung Surian;18.04.15.2001
