No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Keumumu Hilir;1103091001;Keumumu Hilir;11.01.11.2009
2;Paya Peulumat;1103091002;Paya Peulumat;11.01.11.2002
3;Tengah Peulumat;1103091003;Tengah Peulumat;11.01.11.2001
4;Padang Peulumat;1103091004;Padang Peulumat;11.01.11.2003
5;Limau Saring;1103091005;Limau Saring;11.01.11.2005
6;Aur Peulumat;1103091006;Aur Peulumat;11.01.11.2004
7;Keumumu Hulu;1103091007;Keumumu Hulu;11.01.11.2010
8;Beutong;1103091008;Beutong;11.01.11.2006
9;Peunalop;1103091009;Peuneulop;11.01.11.2007
10;Gunung Rotan;1103091010;Gunung Rotan;11.01.11.2008
11;Keumumu Seberang;1103091011;Keumumu Seberang;11.01.11.2011
12;Sawang Indah;1103091012;Sawang Indah;11.01.11.2012
