No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bumbung;7101110001;Bumbung;71.01.12.2013
2;Buntalo;7101110002;Buntalo;71.01.12.2012
3;Totabuan;7101110003;Totabuan;71.01.12.2001
4;Solog;7101110004;Solog;71.01.12.2003
5;Tandu;7101110005;Tandu;71.01.12.2004
6;Tuyat;7101110006;Tuyat;71.01.12.2015
7;Lalow;7101110007;Lalow;71.01.12.2011
8;Lolak;7101110008;Lolak;71.01.12.2005
9;Motabang;7101110009;Motabang;71.01.12.2006
10;Mongkoinit;7101110010;Mongkoinit;71.01.12.2007
11;Pinogaluman;7101110011;Pinogaluman;71.01.12.2009
12;Baturapa;7101110012;Baturapa;71.01.12.2014
13;Labuhan Uki;7101110013;Labuan Uki;71.01.12.2008
14;Sauk;7101110014;Sauk;71.01.12.2010
15;Pindol;7101110015;Pindol;71.01.12.2002
16;Pindolili;7101110016;Pindolili;71.01.12.2016
17;Lolak Tombolango;7101110017;Lolak Tambolango;71.01.12.2017
18;Lolak Ii;7101110018;Lolak Ii;71.01.12.2018
19;Baturapa Ii;7101110019;Baturapa Ii;71.01.12.2021
20;Buntalo Timur;7101110020;Buntalo Timur;71.01.12.2019
21;Buntalo Selatan;7101110021;Buntalo Selatan;71.01.12.2020
22;Diat;7101110022;Diat;71.01.12.2022
23;Pinogaluman Timur;7101110023;Pinogalum Timur;71.01.12.2023
24;Padang Lalow;7101110024;Padang Lalow;71.01.12.2026
25;Dulangon;7101110025;Dulangan;71.01.12.2025
26;Mongkoinit Barat;7101110026;Mongkoinit Barat;71.01.12.2024
