No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasucen;3318160001;Pasucen;33.18.21.2003
2;Ketanen;3318160002;Ketanen;33.18.21.2006
3;Trangkil;3318160003;Trangkil;33.18.21.2002
4;Kajar;3318160004;Kajar;33.18.21.2001
5;Asempapan;3318160005;Asempapan;33.18.21.2016
6;Sambilawang;3318160006;Sambilawang;33.18.21.2015
7;Guyangan;3318160007;Guyangan;33.18.21.2014
8;Kertomulyo;3318160008;Kertomulyo;33.18.21.2012
9;Tlutup;3318160009;Tlutup;33.18.21.2010
10;Kadilangu;3318160010;Kadilangu;33.18.21.2009
11;Krandan;3318160011;Krandan;33.18.21.2011
12;Rejoagung;3318160012;Rejoagung;33.18.21.2013
13;Karanglegi;3318160013;Karanglegi;33.18.21.2007
14;Karangwage;3318160014;Karangwage;33.18.21.2008
15;Mojoagung;3318160015;Mojoagung;33.18.21.2005
16;Tegalharjo;3318160016;Tegalharjo;33.18.21.2004
