No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dolok Saribu Bangun;1209120001;Dolok Saribu Bangun;12.08.27.2008
2;Simanabun;1209120002;Simanabun;12.08.27.2001
3;Mariah Buttu;1209120003;Maria Buttu;12.08.27.2007
4;Pardomuan Tongah;1209120004;Pardomuan Tongah;12.08.27.2002
5;Dolok Marawa;1209120005;Dolok Marawa;12.08.27.2006
6;Negeri Dolok;1209120006;Negeri Dolok;12.08.27.2003
7;Bandar Nagori;1209120007;Bandar Nagori;12.08.27.2009
8;Bandar Maruhur;1209120008;Bandar Maruhur;12.08.27.2004
9;Silau Paribuan;1209120009;Silou Paribuan;12.08.27.2010
10;Silau Dunia;1209120010;Silou Dunia;12.08.27.2005
11;Buttu Bayu;1209120011;Buttu Bayu;12.08.27.2011
12;Nagori Tani;1209120012;Nagori Tani;12.08.27.2012
13;Bah Sarimah;1209120013;Bah Sarimah;12.08.27.2013
14;Sinasih;1209120014;Sinasih;12.08.27.2015
15;Damakitang;1209120015;Damaritang;12.08.27.2014
16;Pardomuan Bandar;1209120016;Pardomuan Bandar;12.08.27.2016
