No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kilwair;8102021001;Kilwair;81.02.05.2008
2;Hollat;8102021002;Hollat;81.02.05.2001
3;Ohoifau;8102021003;Ohoifau;81.02.05.2007
4;Watlar;8102021004;Watlaar;81.02.05.2006
5;Banda Eli;8102021005;Banda Eli;81.02.05.2005
6;Renfaan;8102021006;Renfan;81.02.05.2009
7;Langgiar Haar;8102021007;Langgiar Haar;81.02.05.2004
8;Haar Ohoimel;8102021008;Haar Ohoimel;81.02.05.2003
9;Ohoiraut;8102021009;Ohoiraut;81.02.05.2002
10;Ohoiwirin;8102021010;Ohoiwirin;81.02.05.2025
11;Tuburngil;8102021011;Tuburngil;81.02.05.2026
12;Yamtimur;8102021012;Yamtimur;81.02.05.2027
13;Hollat Solair;8102021013;Hollat Solair;81.02.05.2010
14;Hoko;8102021014;Hoko;81.02.05.2011
15;Hollay;8102021015;Hollay;81.02.05.2012
16;Ohoifaruan;8102021016;Ohoifaruan;81.02.05.2024
17;Banda Efruan;8102021017;Banda Efruan;81.02.05.2021
18;Banda Suku Tiga Puluh;8102021018;Banda Suku Tigapuluh;81.02.05.2022
19;Tuburlay;8102021019;Tuburlay;81.02.05.2023
20;Renfaan Islam;8102021020;Renfaan Islam;81.02.05.2028
21;Renfaan Gpm;8102021021;Renfaan Gpm;81.02.05.2029
22;Fanwav;8102021022;Fanwav;81.02.05.2030
23;Ur;8102021023;Ur;81.02.05.2019
24;Ohoimajang;8102021024;Ohoimajang;81.02.05.2020
25;Haar Renrahantel;8102021025;Haar Renrahantel;81.02.05.2018
26;Haar Ohoimur Gpm;8102021026;Haar Ohoimur Gpm;81.02.05.2014
27;Haar Ohoimur Rk;8102021027;Haar Ohoimur Rk;81.02.05.2015
28;Haar Ohoiwait;8102021028;Haar Ohoiwait;81.02.05.2016
29;Haar Wassar;8102021029;Haar Wassar;81.02.05.2017
30;Soin;8102021030;Soin;81.02.05.2013
