No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cendoro;3516170001;Cendoro;35.16.17.2001
2;Simongagrok;3516170002;Simongagrok;35.16.17.2002
3;Sumberwuluh;3516170003;Sumberwuluh;35.16.17.2003
4;Talunblandong;3516170004;Talunblandong;35.16.17.2004
5;Cinandang;3516170005;Cinandang;35.16.17.2005
6;Gunungsari;3516170006;Gunungsari;35.16.17.2006
7;Dawarblandong;3516170007;Dawarblandong;35.16.17.2007
8;Pulorejo;3516170008;Pulorejo;35.16.17.2008
9;Jatirowo;3516170009;Jatirowo;35.16.17.2009
10;Suru;3516170010;Suru;35.16.17.2010
11;Bangeran;3516170011;Bangeran;35.16.17.2011
12;Pucuk;3516170012;Pucuk;35.16.17.2012
13;Banyulegi;3516170013;Banyulegi;35.16.17.2013
14;Gunungan;3516170014;Gunungan;35.16.17.2014
15;Brayublandong;3516170015;Brayublandong;35.16.17.2015
16;Madureso;3516170016;Madureso;35.16.17.2016
17;Temuireng;3516170017;Temuireng;35.16.17.2017
18;Randegan;3516170018;Randegan;35.16.17.2018
