No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulau Lawas;1406051001;Pulau Lawas;14.01.15.2001
2;Muara Uwai;1406051002;Muara Uwai;14.01.15.2002
3;Pulau;1406051003;Pulau;14.01.15.1007
4;Pasir Sialang;1406051004;Pasir Sialang;14.01.15.1008
5;Bukit Sembilan;1406051005;Bukit Sembilan;14.01.15.2006
6;Laboi Jaya;1406051006;Laboy Jaya;14.01.15.2003
7;Suka Mulya;1406051007;Suka Mulya;14.01.15.2005
8;Bukit Payung;1406051008;Bukitpayung;14.01.15.2004
9;Binuang;1406051009;Binuang;14.01.15.2009
