No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangeran;7104010001;Pangeran;71.04.06.2001
2;Pantuge;7104010007;Pantuge;71.04.06.2008
3;Kabaruan;7104010008;Kabaruan;71.04.06.2009
4;Mangaran;7104010009;Mangaran;71.04.06.2010
5;Kordakel;7104010010;Kordakel;71.04.06.2011
6;Bulude;7104010011;Bulude;71.04.06.2007
7;Rarange;7104010012;Rarange;71.04.06.2012
8;Taduna;7104010013;Taduna;71.04.06.2013
9;Kabaruan Timur;7104010014;Kabaruan Timur;71.04.06.2017
10;Pantuge Barat;7104010015;Pantuge Timur;71.04.06.2018
11;Bulude Selatan;7104010016;Bulude Selatan;71.04.06.2020
12;Panulan;7104010017;Pannulan;71.04.06.2019
