No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tunas Ilur;8107013001;Tunas Ilur;81.05.11.2008
2;Sagey;8107013002;Sagey;81.05.11.2009
3;Armada;8107013003;Armada;81.05.11.2010
4;Amarwawatu;8107013004;Amarwatu;81.05.11.2004
5;Waisalan;8107013005;Waisalan;81.05.11.2011
6;Basarin;8107013006;Basarin;81.05.11.2012
7;Goha;8107013007;Goha;81.05.11.2013
8;Kota Siri;8107013008;Kota Sirih;81.05.11.2003
9;Kilkoda;8107013009;Kilkoda;81.05.11.2001
10;Bas;8107013010;Bas;81.05.11.2007
11;Tuha;8107013011;Tuha;81.05.11.2006
12;Aran;8107013012;Aran;81.05.11.2005
13;Miran;8107013013;Miran;81.05.11.2002
14;Rarat;8107013014;Rarat;81.05.11.2014
15;Tinaru;8107013015;Tinarin;81.05.11.2017
16;Adar;8107013016;Adar;81.05.11.2016
17;Kiltufa;8107013017;Kiltufa;81.05.11.2019
18;Etaralu;8107013018;Etaralu;81.05.11.2018
19;Miran Manaban;8107013019;Miran Manaban;81.05.11.2022
20;Miran Rumuar;8107013020;Miran Rumuar;81.05.11.2023
21;Miran Kilian Manaban;8107013021;Miran Kilian;81.05.11.2020
22;Miran Keledar;8107013022;Miran Keledar;81.05.11.2021
23;Miran Gota;8107013023;Miran Gota;81.05.11.2015
