No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Kunyit;1310021001;Sungai Kunyit;13.11.07.2001
2;Talunan Maju;1310021002;Talunan Maju;13.11.07.2004
3;Talao Sungai Kunyit;1310021003;Talao Sungai Kunyit;13.11.07.2002
4;Sungai Kunyit Barat;1310021004;Sungai Kunyit Barat;13.11.07.2003
