No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Marok Tua;2104010001;Marok Tua;21.04.04.2003
2;Sungai Buluh;2104010002;Sungai Buluh;21.04.04.2005
3;Kuala Raya;2104010003;Kuala Raya;21.04.04.2002
4;Bakong;2104010004;Bakong;21.04.04.2001
5;Sungai Harapan;2104010006;Sungai Harapan;21.04.04.2008
6;Jagoh;2104010007;Jagoh;21.04.04.2009
7;Sungai Raya;2104010008;Sungai Raya;21.04.04.2007
8;Raya;2104010009;Raya;21.04.04.1006
9;Bukit Belah;2104010010;Bukit Belah;21.04.04.2015
10;Tanjung Irat;2104010011;Tanjung Irat;21.04.04.2014
11;Langkap;2104010012;Langkap;21.04.04.2013
12;Tinjul;2104010013;Tinjul;21.04.04.2012
