No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Petirodongi;7204032001;Petirodongi;72.02.27.1009
2;Tendeadongi;7204032002;Tendeadongi;72.02.27.1010
3;Sawidago;7204032003;Sawidago;72.02.27.1008
4;Saojo;7204032004;Saojo;72.02.27.2001
5;Uelincu;7204032005;Uelincu;72.02.27.2006
6;Sulewana;7204032006;Sulewana;72.02.27.2002
7;Lena;7204032007;Lena;72.02.27.2007
8;Sangira;7204032008;Sangira;72.02.27.2003
9;Kuku;7204032009;Kuku;72.02.27.2004
10;Panjoka;7204032010;Panjoka;72.02.27.2005
