No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sendangrejo;3315090001;Sendangrejo;33.15.09.2001
2;Sarirejo;3315090002;Sarirejo;33.15.09.2002
3;Kalangdosari;3315090003;Kalangdosari;33.15.09.2003
4;Kalanglundo;3315090004;Kalanglundo;33.15.09.2004
5;Truwolu;3315090005;Truwolu;33.15.09.2005
6;Pendem;3315090006;Pendem;33.15.09.2006
7;Bandungsari;3315090007;Bandungsari;33.15.09.2007
8;Ngaringan;3315090008;Ngaringan;33.15.09.2008
9;Ngaraparap;3315090009;Ngarap-arap;33.15.09.2009
10;Belor;3315090010;Belor;33.15.09.2010
11;Tanjungharjo;3315090011;Tanjungharjo;33.15.09.2011
12;Sumberagung;3315090012;Sumberagung;33.15.09.2012
