No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kelapa;1903010;Kelapa;19.05.04
2;Tempilang;1903020;Tempilang;19.05.05
3;Mentok;1903030;Mentok;19.05.01
4;Simpang Teritip;1903040;Simpang Teritip;19.05.02
5;Jebus;1903050;Jebus;19.05.03
6;Parittiga;1903051;Parittiga;19.05.06
