No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Santigi;7206060005;Santigi;72.04.09.2005
2;Laulalang;7206060006;Laulalang;72.04.09.2006
3;Salumpaga;7206060007;Salumpaga;72.04.09.2007
4;Diule;7206060008;Diule;72.04.09.2008
5;Pinjan;7206060009;Pinjan;72.04.09.2009
6;Binontoan;7206060010;Binontoan;72.04.09.2010
7;Lakuan Tolitoli;7206060011;Lakuan Tolitoli;72.04.09.2011
8;Teluk Jaya;7206060012;Teluk Jaya;72.04.09.2013
9;Timbolo;7206060013;Timbolo;72.04.09.2012
10;Gio;7206060014;Gio;72.04.09.2014
