No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangkalan Rekan;6203070001;Pangkalan Rekan;62.03.08.2001
2;Basarang;6203070002;Basarang;62.03.08.2003
3;Maluen;6203070003;Maluen;62.03.08.2005
4;Basungkai;6203070004;Basungkai;62.03.08.2004
5;Lunuk Ramba;6203070005;Lunuk Ramba;62.03.08.2007
6;Batuah;6203070006;Batuah;62.03.08.2002
7;Tambun Raya;6203070007;Tambun Raya;62.03.08.2013
8;Pangkalan Sari;6203070008;Pangkalan Sari;62.03.08.2006
9;Bungai Jaya;6203070009;Bungai Jaya;62.03.08.2010
10;Basarang Jaya;6203070010;Basarang Jaya;62.03.08.2009
11;Panarung;6203070011;Panarung;62.03.08.2011
12;Tarung Manuah;6203070012;Tarung Manuah;62.03.08.2012
13;Batu Nindan;6203070013;Batu Nindan;62.03.08.2008
14;Naning;6203070014;Naning;62.03.08.2014
