No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ongka;7208064001;Ongka;72.08.22.2001
2;Malino;7208064002;Malino;72.08.22.2002
3;Tinombala;7208064003;Tinombala;72.08.22.2006
4;Persatuan Sejati;7208064004;Persatuan Sejati;72.08.22.2004
5;Santigi;7208064005;Santigi;72.08.22.2003
6;Tabolobolo;7208064006;Tabolobolo;72.08.22.2005
7;Karya Mandiri;7208064007;Karya Mandiri;72.08.22.2007
8;Kayu Jati;7208064008;Kayu Jati;72.08.22.2008
9;Bosagon Jaya;7208064009;Bosagon Jaya;72.08.22.2010
10;Lambanau;7208064010;Lambanau;72.08.22.2009
11;Tinombala Jaya;7208064011;Tinombala Jaya;72.08.22.2012
12;Persatuan Utara;7208064012;Persatuan Utara;72.08.22.2011
13;Ongka Trimuspasari;7208064013;Ongka Trimuspasari;72.08.22.2013
14;Tinombala Sejati;7208064014;Tinombala Sejati;72.08.22.2014
15;Tinombala Barat;7208064015;Tinombala Barat;72.08.22.2015
16;Padaelo;7208064016;Padaelo;72.08.22.2016
17;Ongka Persatuan;7208064017;Ongka Persatuan;72.08.22.2017
