No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gulo;1104051001;Gulo;11.02.07.2001
2;Lawe Stul;1104051002;Lawe Stul;11.02.07.2005
3;Kite Meranggun;1104051003;Kite Merangun;11.02.07.2006
4;Pulo Piku;1104051004;Pulo Piku;11.02.07.2002
5;Terutung Kute;1104051005;Terutung Kute;11.02.07.2003
6;Kuta Ujung;1104051006;Kute Ujung;11.02.07.2004
7;Mamas;1104051007;Mamas;11.02.07.2007
8;Tanjung Lama;1104051008;Tanjung Lama;11.02.07.2008
9;Tanjung Muda;1104051009;Tanjung Muda;11.02.07.2009
10;Tanjung Aman;1104051010;Tanjung Aman;11.02.07.2011
11;Rambung Teldak;1104051011;Rambung Teldak;11.02.07.2010
12;Serimuda;1104051012;Sri Muda;11.02.07.2012
13;Darul Makmur;1104051013;Darul Makmur;11.02.07.2018
14;Kute Rambe;1104051014;Kute Rambe;11.02.07.2014
15;Ujung Baru;1104051015;Ujung Baru;11.02.07.2013
16;Mamas Baru;1104051016;Mamas Baru;11.02.07.2015
17;Rambung Jaya;1104051017;Rambung Jaya;11.02.07.2016
18;Makmur Jaya;1104051018;Makmur Jaya;11.02.07.2017
19;Pulo Gadung;1104051019;Pulo Gabung;11.02.07.2020
20;Istiqomah;1104051020;Istiqamah;11.02.07.2022
21;Khotan Jaya;1104051021;---;---
22;Lawe Mamas Indah;1104051022;Lawe Mamas Indah;11.02.07.2023
23;Tanjung Baru;1104051023;Tanjung Bakhu;11.02.07.2019
24;Simpang Iv Tanjung;1104051024;Simpang Iv Tanjung;11.02.07.2025
25;Tanjung Leuser;1104051025;Tanjung Leuser;11.02.07.2024
26;Lawe Pinis;1104051026;Lawe Pinis;11.02.07.2026
27;Kuning Abadi;1104051027;Kuning Abadi;11.02.07.2028
28;Buntul Kendawi;1104051028;Buntul Kendawi;11.02.07.2027
