No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suak;1803100001;Suak;18.01.07.2008
2;Siring Jaha;1803100002;Siring Jaha;18.01.07.2007
3;Budi Daya;1803100003;Budidaya;18.01.07.2006
4;Sukamaju;1803100004;Sukamaju;18.01.07.2009
5;Sukamarga;1803100005;Sukamarga;18.01.07.2010
6;Sidowaluyo;1803100006;Sidowaluyo;18.01.07.2015
7;Sidorejo;1803100012;Sidorejo;18.01.07.2013
8;Sidodadi;1803100013;Sidodadi;18.01.07.2012
9;Seloretno;1803100014;Seloretno;18.01.07.2011
10;Kota Dalam;1803100015;Kota Dalam;18.01.07.2005
11;Sukabanjar;1803100016;Suka Banjar;18.01.07.2004
12;Talang Baru;1803100017;Talang Baru;18.01.07.2003
13;Bandar Dalam;1803100018;Bandar Dalam;18.01.07.2001
14;Campang Tiga;1803100019;Campang Tiga;18.01.07.2002
15;Sidomulyo;1803100020;Sidomulyo;18.01.07.2014
16;Banjar Suri;1803100021;Banjar Suri;18.01.07.2020
