No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bumiayu;1612020001;Bumi Ayu;16.12.05.2001
2;Tanah Abang Selatan;1612020002;Tanah Abang Selatan;16.12.05.2010
3;Suka Manis;1612020003;Sukamanis;16.12.05.2017
4;Muara Dua;1612020004;Muara Dua;16.12.05.2016
5;Petulai;1612020005;---;---
6;Tanah Abang Utara;1612020006;Tanah Abang Utara;16.12.05.2003
7;Muara Sungai;1612020007;Muara Sungai;16.12.05.2002
8;Curup;1612020008;Curup;16.12.05.2006
9;Raja;1612020009;Raja;16.12.05.2007
10;Raja Barat;1612020010;Raja Barat;16.12.05.2014
11;Harapan Jaya;1612020011;Harapan Jaya;16.12.05.2011
12;Lunas Jaya;1612020012;Lunas Jaya;16.12.05.2013
13;Sukaraja;1612020013;Sukaraja;16.12.05.2005
14;Sedupi;1612020014;Sedupi;16.12.05.2004
15;Tanjung Dalam;1612020015;Tanjung Dalam;16.12.05.2012
16;Pandan;1612020016;Pandan;16.12.05.2008
17;Modong;1612020017;Modong;16.12.05.2009
