No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lueng Gayo;1116010001;Leung Gayo;11.14.01.2020
2;Cot Trap;1116010002;Cot Trap;11.14.01.2019
3;Pasi Geulima;1116010003;Pasi Geulima;11.14.01.2021
4;Teupin Ara;1116010004;Teupin Ara;11.14.01.2018
5;Paya Baro;1116010005;Paya Baro;11.14.01.2017
6;Pasi Tulak Bala;1116010006;Pasi Tulak Bala;11.14.01.2005
7;Panton;1116010007;Panton;11.14.01.2004
8;Gampong Baro;1116010008;Gampong Baro;11.14.01.2006
9;Pasi Pawang;1116010009;Pasi Pawang;11.14.01.2008
10;Rambong Payong;1116010010;Rambong Payong;11.14.01.2007
11;Padang Kleng;1116010011;Padang Kleng;11.14.01.2003
12;Keude Teunom;1116010012;Keude Teunom;11.14.01.2001
13;Alue Ambang;1116010013;Alue Ambang;11.14.01.2002
14;Batee-roo;1116010014;Batee Roo;11.14.01.2012
15;Tanoh Manyang;1116010015;Tanoh Manyang;11.14.01.2011
16;Tanoh Anou;1116010016;Tanoh Anoe;11.14.01.2010
17;Blang Baro;1116010017;Blang Baro;11.14.01.2009
18;Pasi Timon;1116010019;Pasi Timon;11.14.01.2022
19;Seumira;1116010025;Seumira;11.14.01.2014
20;Seumira;1116010025;Seumira;11.14.01.2014
21;Seuneubok Padang;1116010026;Seuneubok Padang;11.14.01.2013
22;Kubu;1116010046;Kubu;11.14.01.2015
23;Alue Meuraksa;1116010051;Alue Meuraksa;11.14.01.2016
