No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Junganyar;3526100001;Junganyar;35.26.02.2007
2;Socah;3526100002;Socah;35.26.02.2001
3;Buluh;3526100003;Buluh;35.26.02.2006
4;Jaddih;3526100004;Jaddih;35.26.02.2005
5;Sanggra Agung;3526100005;Saggra Agung;35.26.02.2011
6;Parseh;3526100006;Parseh;35.26.02.2004
7;Bilaporah;3526100007;Bilaporah;35.26.02.2003
8;Keleyan;3526100008;Keleyan;35.26.02.2002
9;Petaonan;3526100009;Petaonan;35.26.02.2009
10;Dakiring;3526100010;Dakiring;35.26.02.2008
11;Pernajuh;3526100011;Pernajuh;35.26.02.2010
