No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Weda;8202030;Weda;82.02.01
2;Weda Selatan;8202031;Weda Selatan;82.02.05
3;Weda Utara;8202032;Weda Utara;82.02.04
4;Weda Tengah;8202033;Weda Tengah;82.02.07
5;Weda Timur;8202034;Weda Timur;82.02.09
6;Pulau Gebe;8202041;Pulau Gebe;82.02.03
7;Patani;8202042;Patani;82.02.02
8;Patani Utara;8202043;Patani Utara;82.02.06
9;Patani Barat;8202044;Patani Barat;82.02.08
10;Patani Timur;8202045;Patani Timur;82.02.10
