No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kulur;8106021001;Kulur;81.06.08.2005
2;Iha;8106021002;Iha;81.06.08.2004
3;Luhu;8106021003;Luhu;81.06.08.2003
4;Lokki;8106021004;Lokki;81.06.08.2002
5;Ariate;8106021005;Ariate;81.06.08.2001
