No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Moncongloe Lappara;7308011001;Moncong Loe Lappara;73.09.13.2003
2;Moncongloe Bulu;7308011002;Moncong Loe Bulu;73.09.13.2002
3;Moncongloe;7308011003;Moncong Loe;73.09.13.2001
4;Bonto Bunga;7308011004;Bonto Bunga;73.09.13.2004
5;Bonto Marannu;7308011005;Bonto Marannu;73.09.13.2005
