No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sapo Bonto;7302070001;Sapo Bonto;73.02.07.2012
2;Bonto Bulaeng;7302070002;Bonto Bulaeng;73.02.07.2004
3;Bulo-bulo;7302070003;Bulo Bulo;73.02.07.2005
4;Salassae;7302070004;Salassae;73.02.07.2009
5;Bontomangiring;7302070005;Bonto Mangiring;73.02.07.2016
6;Jojjolo;7302070006;Jojjolo;73.02.07.2011
7;Ballasaraja;7302070007;Balla Saraja;73.02.07.1003
8;Tanete;7302070008;Tanete;73.02.07.1001
9;Balang Taroang;7302070009;Balang Taroang;73.02.07.2007
10;Kambuno;7302070010;Kambuno;73.02.07.2010
11;Barugae;7302070011;Barugae;73.02.07.2008
12;Balang Pesoang;7302070012;Balang Pesoang;73.02.07.2014
13;Jawi - Jawi;7302070013;Jawijawi;73.02.07.1002
14;Tibona;7302070014;Tibona;73.02.07.2013
15;Bonto Minasa;7302070015;Bonto Minasa;73.02.07.2006
16;Batulohe;7302070016;Batulohe;73.02.07.2015
17;Baruga Riattang;7302070017;Baruga Riattang;73.02.07.2017
