No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Panggang Marak;6307060002;Panggang Marak;63.07.03.2012
2;Mundar;6307060004;Mundar;63.07.03.2003
3;Tabudarat Hilir;6307060007;Tabudarat Hilir;63.07.03.2004
4;Baru;6307060008;Mahang Baru;63.07.03.2002
5;Jamil;6307060010;Jamil;63.07.03.2013
6;Tabudarat Hulu;6307060011;Tabudarat Hulu;63.07.03.2005
7;Pantai Hambawang Barat;6307060013;Pantai Hambawang Barat;63.07.03.1001
8;Pantai Hambawang Timur;6307060014;Pantai Hambawang Timur;63.07.03.2006
9;Benua Kepayang;6307060017;Banua Kepayang;63.07.03.2007
10;Sungai Jaranih;6307060019;Sungai Jaranih;63.07.03.2018
11;Batang Bahalang;6307060021;Batang Bahalang;63.07.03.2017
12;Taal;6307060022;Ta'al;63.07.03.2008
13;Murung Taal;6307060024;Murung Ta'al;63.07.03.2015
14;Sungai Rangas;6307060027;Sungai Rangas;63.07.03.2016
15;Durian Gantang;6307060029;Durian Gantang;63.07.03.2009
16;Guha;6307060032;Guha;63.07.03.2010
17;Bangkal;6307060033;Bangkal;63.07.03.2011
18;Taras Padang;6307060035;Taras Padang;63.07.03.2014
