No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mlilir;3322101001;Mlilir;33.22.20.2001
2;Duren;3322101002;Duren;33.22.20.2002
3;Jetis;3322101003;Jetis;33.22.20.2003
4;Bandungan;3322101004;Bandungan;33.22.20.1011
5;Kenteng;3322101005;Kenteng;33.22.20.2004
6;Candi;3322101006;Candi;33.22.20.2005
7;Banyukuning;3322101007;Banyukuning;33.22.20.2009
8;Jimbaran;3322101008;Jimbaran;33.22.20.2006
9;Pakopen;3322101009;Pakopen;33.22.20.2007
10;Sidomukti;3322101010;Sidomukti;33.22.20.2008
