No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sendangkulon;3324140001;Sendangkulon;33.24.17.2007
2;Sendangdawung;3324140002;Sendangdawung;33.24.17.2008
3;Sukodadi;3324140003;Sukodadi;33.24.17.2006
4;Kaliyoso;3324140004;Kaliyoso;33.24.17.2005
5;Gebanganom Wetan;3324140005;Gembonganomwetan;33.24.17.2004
6;Kadilangu;3324140006;Kadilangu;33.24.17.2003
7;Truko;3324140007;Truko;33.24.17.2001
8;Lebosari;3324140008;Lebosari;33.24.17.2002
9;Kangkung;3324140009;Kangkung;33.24.17.2012
10;Laban;3324140010;Laban;33.24.17.2009
11;Karangmalang Wetan;3324140011;Karangmalangwetan;33.24.17.2010
12;Jungsemi;3324140012;Jungsemi;33.24.17.2011
13;Tanjungmojo;3324140013;Tanjungmojo;33.24.17.2013
14;Rejosari;3324140014;Rejosari;33.24.17.2014
15;Kalirejo;3324140015;Kalirejo;33.24.17.2015
