No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kelubi;1906030001;Kelubi;19.06.01.2004
2;Padang;1906030002;Padang;19.06.01.2003
3;Lalang;1906030003;Lalang;19.06.01.2006
4;Lalang Jaya;1906030004;Lalang Jaya;19.06.01.2001
5;Kurnia Jaya;1906030005;Kurnia Jaya;19.06.01.2002
6;Baru;1906030006;Baru;19.06.01.2007
7;Buku Limau;1906030010;Buku Limau;19.06.01.2010
8;Bentaian Jaya;1906030011;Bentaian Jaya;19.06.01.2013
9;Mekar Jaya;1906030012;Mekar Jaya;19.06.01.2012
