No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Gelampeh;1501080018;Sungaigelampeh;15.01.06.2017
2;Tanjung Genting;1501080023;Tanjunggenting;15.01.06.2012
3;Simpang Tutup;1501080024;Simpang Tutup;15.01.06.2013
4;Siulak Tenang;1501080025;Siulak Tenang;15.01.06.2019
5;Kel. Siulak Deras;1501080026;Siulak Deras;15.01.06.1009
6;Danau Tinggi;1501080027;Danautinggi;15.01.06.2016
7;Siulak Deras Mudik;1501080028;Siulak Deras Mudik;15.01.06.2018
8;Sungai Batu Gantih;1501080029;Sungaibatu Gantih;15.01.06.2011
9;Suko Pangkat;1501080030;Suko Pangkat;15.01.06.2014
10;Sungai Betung Hilir;1501080031;Sungaibetung Hilir;15.01.06.2010
11;Sungai Betung Mudik;1501080032;Sungaibetung Mudik;15.01.06.2015
12;Sungai Batu Gantih Hilir;1501080033;Sungai Batu Gantih Hilir;15.01.06.2039
13;Baru Sungai Betung Mudik;1501080034;Baru Sungai Betung Mudik;15.01.06.2040
14;Tanjung Genting Mudik;1501080035;Tanjunggenting Mudik;15.01.06.2041
15;Ujung Ladang;1501080036;Ujung Ladang;15.01.06.2043
16;Air Betung;1501080037;Air Betung;15.01.06.2042
