No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Batu Sawar;1504011001;Batu Sawar;15.04.06.2001
2;Peninjauan;1504011002;Peninjauan;15.04.06.2002
3;Teluk Leban;1504011003;Teluk Leban;15.04.06.2003
4;Kampung Baru;1504011004;Kampung Baru;15.04.06.2004
5;Padang Kelapo;1504011005;Padang Kelapo;15.04.06.2010
6;Sungai Lingkar;1504011006;Sungai Lingkar;15.04.06.2011
7;Sungai Ruan Ilir;1504011007;Sungai Ruan Ilir;15.04.06.2013
8;Sungai Ruan Ulu;1504011008;Sungai Ruan Ulu;15.04.06.2012
9;Olak Kemang;1504011009;Olak Kemang;15.04.06.2009
10;Tebing Tinggi;1504011010;Tebing Tinggi;15.04.06.2008
11;Rengas Ix;1504011011;Rengas Ix;15.04.06.2005
12;Kembang Seri;1504011012;Kembang Seri;15.04.06.2006
13;Buluh Kasab;1504011013;Buluh Kasab;15.04.06.2007
14;Simpang Sungai Rengas;1504011014;Simpang S. Rengas;15.04.06.1014
15;Rawa Mekar;1504011015;Rawa Mekar;15.04.06.2015
16;Mekar Sari;1504011016;Mekar Sari;15.04.06.2016
17;Kembang Seri Baru;1504011017;Kembang Seri Baru;15.04.06.2017
