No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bale;7205091001;Bale;72.03.19.2006
2;Guntarano;7205091002;Guntarano;72.03.19.2005
3;Nupa Bomba;7205091003;Nupa Bomba;72.03.19.2003
4;Wombo;7205091004;Wombo;72.03.19.2004
5;Wani I;7205091005;---;---
6;Wani Ii;7205091006;Wani Dua;72.03.19.2002
7;Wombo Panau;7205091007;Wombo Mpanau;72.03.19.2007
8;Wombo Kalonggo;7205091008;Wombo Kalonggo;72.03.19.2008
9;Wani Iii;7205091009;---;---
10;Wani Lumbumpetigo;7205091010;Wani Lumbumpetigo;72.03.19.2010
