No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sei Kepayang Kiri;1208041001;Sei Kepayang Kiri;12.09.24.2006
2;Sei Lendir;1208041002;Sei Lendir;12.09.24.2005
3;Sei Tualang Pandau;1208041003;Sei Tualang Pandau;12.09.24.2004
4;Sei Serindan;1208041004;Sei Serindan;12.09.24.2003
5;Sei Jawi Jawi;1208041005;Sei Jawi-jawi;12.09.24.2002
6;Sei Nangka;1208041006;Sei Nangka;12.09.24.2001
