No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Batu Atas;7415010;Batu Atas;74.15.04
2;Lapandewa;7415020;Lapandewa;74.15.03
3;Sampolawa;7415030;Sampolawa;74.15.02
4;Batauga;7415040;Batauga;74.15.01
5;Siompu Barat;7415050;Siompu Barat;74.15.05
6;Siompu;7415060;Siompu;74.15.06
7;Kadatua;7415070;Kadatua;74.15.07
